Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2015-06-07,49.7429,51.0425,49.2139,49.4028,8875295.7111623
2015-06-14,49.4467,49.8466,47.6648,48.4389,5501156.7396026
2015-06-21,48.7271,51.9019,48.3308,50.8914,7346994.1736238
2015-06-28,51.1814,53.3096,51.1453,52.6593,6105514.1935188
2015-07-05,50.496,53.5029,50.2789,51.1814,6515116.8590213
2015-07-12,50.6471,53.1417,50.6471,52.5223,7553795.0281695
2015-07-19,52.6593,53.6329,52.3333,52.4783,7726387.7861766
2015-07-26,52.6672,57.3833,52.4283,55.632,16307176.811461
2015-08-02,56.2225,56.5116,53.814,54.9237,11848863.437231
2015-08-09,54.4203,60.2198,54.1013,59.9456,10584330.347855
2015-08-16,59.9518,61.3085,57.2831,57.5564,9319577.6183502
2015-08-23,57.5652,61.9499,57.4421,60.5932,10880053.58968
2015-08-30,59.1504,59.3533,51.2236,52.2472,15437587.400544
2015-09-06,52.2472,53.2578,49.9529,53.0284,13913701.426217
2015-09-13,53.3878,53.6329,50.437,51.9669,7312827.0462285
2015-09-20,51.7208,52.6593,49.5575,51.2156,9162335.7706929
2015-09-27,50.8773,52.2991,47.011,47.8625,11436119.804084
2015-10-04,47.7754,49.4345,46.7447,48.1507,9995220.2433991
2015-10-11,48.7649,49.1612,45.0927,46.7447,13251145.028325
2015-10-18,47.0321,47.8976,44.3854,46.5277,10849074.089232
2015-10-25,46.852,47.4293,44.3054,46.1674,7675442.65661
2015-11-01,45.9153,47.3203,45.0488,45.279,8721045.7489903
2015-11-08,45.2879,46.8019,45.084,46.1455,9708560.2864748
2015-11-15,46.3185,48.6779,46.2034,46.5198,10135448.516312
2015-11-22,46.1674,50.6181,46.1384,49.6945,7626247.8198833
2015-11-29,49.7806,50.3799,48.7781,49.4134,7443947.6510017
2015-12-06,49.4134,49.9108,45.265,47.8203,11319454.478669
2015-12-13,47.9706,49.4134,44.8687,45.6551,9545872.9568675
2015-12-20,45.6622,47.9706,45.4899,46.5127,8725781.099125
2015-12-27,46.5277,49.5206,46.3836,48.598,3319944.7613312
2016-01-03,48.3387,50.416,48.3308,48.9441,2151809.7898363
2016-01-10,47.6112,48.6349,45.2439,45.5901,5962490.9146148
2016-01-17,45.4302,48.0066,45.1051,46.7729,7821482.8576978
2016-01-24,46.7447,47.7544,45.8283,46.8731,8000655.7153152
2016-01-31,47.214,47.7113,43.3899,44.9047,9593754.5049484
2016-02-07,45.0778,45.0778,41.8389,44.0173,8720746.4466386
2016-02-14,44.0032,44.4284,40.9804,41.5788,7039075.7835068
2016-02-21,42.1262,46.3405,40.7554,46.0444,9110320.8912761
2016-02-28,46.1806,46.7369,44.6156,46.2676,7909136.3395698
2016-03-06,45.8062,46.6938,44.0453,46.4407,7847278.6234997
2016-03-13,46.1674,47.6823,44.7738,46.1674,11879475.353422
2016-03-20,46.1745,48.8352,45.2439,48.7781,8608019.8491295
2016-03-27,48.5479,50.343,48.0848,50.343,7124817.3720296
2016-04-03,50.1348,53.3096,49.7746,52.3061,9487425.9219686
2016-04-10,52.082,53.1567,49.9977,51.1145,6502321.9679942
2016-04-17,51.0153,52.4942,50.1348,51.9168,4361832.1800299
2016-04-24,51.6497,53.2657,50.0838,50.503,7815747.1776501
2016-05-01,50.2868,50.8914,48.9872,49.5935,7143382.084057
2016-05-08,49.8818,50.5672,47.018,48.0207,4457804.6740346
2016-05-15,48.2368,50.0487,46.888,49.5935,5466046.1838819
2016-05-22,49.5794,50.6963,47.4152,49.6577,4881731.7452435
2016-05-29,49.6295,51.2156,48.7561,49.9898,4566097.4998243
2016-06-05,49.9898,50.7481,49.2254,50.0917,6706792.1335046
2016-06-12,50.206,50.6682,48.0927,48.9222,4798542.7619483
2016-06-19,48.3387,49.8458,48.0575,49.0522,6719590.438627
2016-06-26,49.5935,52.3333,42.5603,49.8106,5343037.4694618
2016-07-03,49.5206,50.7613,49.1023,49.6506,7864240.9868154
2016-07-10,49.1673,49.3045,46.2034,46.2034,6650917.0503732
2016-07-17,46.7447,48.2886,45.6209,46.96,9387924.3914901
2016-07-24,47.2588,49.6243,46.9372,47.4583,5689658.0435198
2016-07-31,47.6296,49.4467,46.3353,46.4759,7865707.9097482
2016-08-07,46.7369,48.1735,45.6367,48.0022,6975227.6498963
2016-08-14,48.0461,50.4521,47.6533,49.5127,6087724.4811168
2016-08-21,49.4908,49.6023,47.1762,48.7464,5356033.7921096
2016-08-28,48.3747,49.6401,47.8686,48.2991,7369173.2745067
2016-09-04,48.3589,49.0882,47.7412,48.1507,5514365.8741886
2016-09-11,48.1507,48.8949,47.5251,47.6296,5210553.5026455
2016-09-18,47.2588,47.8379,46.142,47.4811,5419657.7334643
2016-09-25,47.764,50.7174,47.764,48.9775,5705249.0785701
2016-10-02,48.5004,48.9986,47.7342,48.3817,4888058.0637723
2016-10-09,48.6498,50.2341,48.1138,49.974,5838549.0141552
2016-10-16,49.974,52.4678,49.974,51.3518,9321464.4750008
2016-10-23,51.3518,52.5794,50.3844,52.133,5773560.5727257
2016-10-30,52.0952,56.5617,52.0663,56.2779,9636907.5310851
2016-11-06,56.2638,58.197,54.4325,54.4325,10346281.417367
2016-11-13,55.176,58.2576,53.7472,55.3553,6852195.0368094
2016-11-20,54.328,56.6505,52.9502,53.0926,7083776.532831
2016-11-27,53.4722,58.718,53.2112,57.4456,6562660.4116708
2016-12-04,57.2014,58.1838,56.292,56.3526,6507278.0962894
2016-12-11,56.784,61.7179,56.784,60.5879,8745852.5651967
2016-12-18,61.2488,63.8023,59.4113,63.3181,8927658.8282963
2016-12-25,64.0017,65.2232,62.9166,64.0632,6939752.9240139
2017-01-01,64.0017,64.5157,62.8928,63.4815,3071062.9065625
2017-01-08,63.3339,66.7494,62.0238,66.4884,5452472.8791341
2017-01-15,66.4595,66.608,63.3251,64.3752,6735503.5366641
2017-01-22,64.1511,64.7249,60.2821,61.399,9006835.1116216
2017-01-29,61.406,62.1424,60.0581,62.0009,9724289.0233675
2017-02-05,62.0299,62.0686,60.4157,61.986,5842746.0752695
2017-02-12,62.1424,66.2354,61.964,63.5923,7060807.6379098
2017-02-19,64.0017,71.9584,63.6309,68.8408,9724641.8132117
2017-02-26,68.8408,71.8178,68.6255,70.3284,6049106.5115257
2017-03-05,70.2537,73.0445,69.7335,71.5789,6850514.1639065
2017-03-12,71.8178,74.3468,71.4602,74.0497,6931984.7192509
2017-03-19,74.3178,80.6383,74.0427,80.4881,7757502.7124037
2017-03-26,79.8536,80.0759,75.4645,78.5865,6110659.2350854
2017-04-02,77.4706,78.1814,74.4223,74.4223,4823628.3959348
2017-04-09,76.323,80.8923,76.2843,77.3247,5502369.8814539
2017-04-16,77.0655,82.3492,76.5076,81.938,5055484.1576095
2017-04-23,82.2349,84.5407,82.2016,84.1646,5294402.5443589
2017-04-30,84.2481,91.4298,84.2481,86.3298,7707562.4648771
2017-05-07,85.9203,89.6109,85.9203,88.1785,3922556.4745345
2017-05-14,88.7498,90.0854,84.0635,84.8412,5843816.9631514
2017-05-21,86.1127,86.1795,78.3642,81.9055,8158010.2281162
2017-05-28,82.6049,83.4616,77.8072,78.2201,6995649.6297488
2017-06-04,78.5172,81.344,77.4706,78.7008,8082735.1176488
2017-06-11,78.7008,84.2815,76.8054,82.7938,6094278.4059967
2017-06-18,83.0486,85.2515,81.0504,85.0257,6170047.4222461
2017-06-25,85.5776,89.8217,84.9168,87.6338,7082978.7725704
2017-07-02,88.6091,89.1979,83.0908,83.278,4824171.2370822
2017-07-09,83.8044,84.5407,81.5276,82.3492,3404565.3885748
2017-07-16,83.0486,86.5477,81.8641,86.3974,3641746.0008335
2017-07-23,86.7735,87.2753,81.1937,81.3053,5144755.9206378
2017-07-30,81.9546,83.5284,79.8932,81.4634,4792812.7720594
2017-08-06,81.4239,83.2525,80.8844,81.1541,3495832.1212705
2017-08-13,81.1937,82.6453,80.3932,81.2332,3281154.948945
2017-08-20,81.5742,83.6708,80.5443,82.8352,2448702.928306
2017-08-27,82.5715,89.3736,81.8044,88.117,6227317.7323098
2017-09-03,87.9589,92.396,87.9589,90.8235,4924153.0169615
2017-09-10,90.1029,91.711,89.0661,91.3683,3721189.7216213
2017-09-17,91.7374,98.5474,91.4385,96.6403,6211072.329
2017-09-24,96.9129,97.4405,89.8657,91.9746,4295425.751033
2017-10-01,91.9746,94.839,90.9817,93.047,3645459.3984517
2017-10-08,93.3454,100.735,93.3454,100.542,3652188.5802219
2017-10-15,100.911,102.8,99.0042,100.911,4437102.7383703
2017-10-22,100.999,101.227,91.3683,93.047,5995260.5390143
2017-10-29,93.4329,99.8477,93.082,99.1183,4282526.1610844
2017-11-05,99.2417,101.105,97.3263,98.3982,3100393.3989969
2017-11-12,98.855,99.3117,93.2045,94.6549,4682341.7534897
2017-11-19,94.7948,97.1679,88.4949,92.1676,4331431.9377452
2017-11-26,91.711,94.3031,90.4456,91.0959,2835856.7793996
2017-12-03,91.3683,94.6899,81.5742,81.5742,5630956.0895077
2017-12-10,82.0697,87.2753,80.2342,84.9089,4822695.2098953
2017-12-17,85.1347,85.3597,76.6446,81.1937,6527466.779632
2017-12-24,81.5338,85.5609,81.0039,84.9756,2578956.3528816
2017-12-31,85.2428,86.8825,81.0434,81.0434,1586659.8059605
2018-01-07,81.6532,83.024,79.7034,81.5338,3739524.5512342
2018-01-14,82.1111,85.017,80.4327,82.1848,4441457.9858986
2018-01-21,81.4239,84.7832,81.0434,83.1805,4559781.4235813
2018-01-28,82.1111,87.3086,80.4644,83.6708,6281275.2319332
2018-02-04,83.336,83.7129,78.8625,78.8625,5523979.9664591
2018-02-11,78.7474,80.1235,71.3161,71.4839,10352962.801803
2018-02-18,72.6148,74.8327,71.6518,72.02,4776155.4012542
2018-02-25,71.9426,73.1658,69.955,71.1026,4207760.8888435
2018-03-04,72.02,78.25,70.5059,72.7835,8650774.5641518
2018-03-11,70.7344,72.7835,69.0376,71.8662,5709529.2160026
2018-03-18,72.6315,73.7932,67.4779,67.6159,7790679.7521717
2018-03-25,67.6159,69.7098,65.246,65.7504,6176793.6744927
2018-04-01,66.0104,67.738,63.4262,64.312,3370328.8412424
2018-04-08,64.4191,71.3012,64.2969,70.933,4607706.2168688
2018-04-15,70.933,71.8503,67.0491,69.5727,5282532.873149
2018-04-22,70.1676,70.3381,66.5913,67.2029,4311440.1338964
2018-04-29,67.448,69.267,65.413,68.7002,3301438.0889233
2018-05-06,68.9612,69.9857,63.609,64.0527,2698734.1951478
2018-05-13,65.1546,66.3619,62.3093,66.1317,5331362.4016822
2018-05-20,66.1317,67.1713,63.7618,64.2205,3362603.8816861
2018-05-27,64.3735,65.9041,62.5237,64.3585,4034928.0061359
2018-06-03,65.1388,65.5658,61.4376,62.6767,5354289.1894285
2018-06-10,63.2118,69.1905,62.8603,66.789,6179972.1971858
2018-06-17,66.8813,67.2029,64.0061,64.3585,5381959.2935316
2018-06-24,64.5263,65.5201,61.3155,63.3031,5103670.6982008
2018-07-01,62.8436,64.8163,62.0791,64.2662,3423882.3395926
2018-07-08,63.3348,67.0342,62.5387,64.8321,2748925.9476923
2018-07-15,65.7047,65.7047,61.9122,62.6767,2766318.4870116
2018-07-22,62.6916,69.7213,61.9578,68.9761,5466835.9779202
2018-07-29,69.15,75.3345,68.6756,73.94,4524937.1672914
2018-08-05,73.9874,75.6674,72.5595,74.3521,3547529.4898275
2018-08-12,74.2554,74.8274,72.6237,72.94,3156845.4642284
2018-08-19,72.94,78.0777,71.6878,75.8898,5705361.7437139
2018-08-26,76.0954,78.6964,75.8731,78.0777,4140486.1416172
2018-09-02,78.0936,80.7499,76.5076,77.8879,4687458.3442624
2018-09-09,78.0936,82.1357,77.0628,81.1463,4900222.4852069
2018-09-16,81.6611,84.4405,78.8229,78.8229,6008630.1360779
2018-09-23,78.648,80.6304,76.2702,77.4118,15173916.823113
2018-09-30,77.4275,83.1312,77.1745,80.0759,6117111.8751391
2018-10-07,80.7886,82.2921,76.8256,77.1586,4842131.6542474
2018-10-14,77.301,77.5708,72.6237,76.3503,6532709.6919295
2018-10-21,76.3503,78.062,73.2571,74.3995,3585450.9839842
2018-10-28,74.4302,74.8748,67.1528,67.2635,5517955.2263455
2018-11-04,67.5965,74.7326,67.2793,74.1298,5992660.136453
2018-11-11,74.1298,77.5233,73.3846,76.46,5555883.5486927
2018-11-18,77.0796,78.8229,75.3503,78.4908,3901147.82115
2018-11-25,78.7281,83.6373,77.7764,80.9872,5500479.610708
2018-12-02,81.0268,89.8217,79.2825,87.2919,7594527.4607623
2018-12-09,88.0028,89.0748,83.8799,84.7077,4889059.5317172
2018-12-16,84.2727,90.6653,82.1357,88.6091,5810638.7853516
2018-12-23,88.0468,88.4333,80.4723,82.5311,6979419.0208518
2018-12-30,83.7209,85.987,82.9344,85.7446,1220879.329267
2019-01-06,85.7446,85.7446,80.6304,82.1769,2731469.6785947
2019-01-13,83.0074,89.3472,82.8509,87.5371,6849372.7180558
2019-01-20,86.7313,88.9518,85.7032,88.5213,4446060.1863178
2019-01-27,88.7146,90.2611,84.8333,85.343,6510861.7582875
2019-02-03,85.6611,85.7779,81.8202,83.2446,5830839.9870434
2019-02-10,83.3281,84.2393,81.344,81.8967,3897359.313436
2019-02-17,81.8202,84.1225,80.5514,81.938,4049523.2634002
2019-02-24,81.7402,84.5574,79.9968,83.7209,3890846.3576993
2019-03-03,83.8799,84.6742,79.8378,79.8378,4153813.6315058
2019-03-10,80.3141,82.1769,79.0769,81.6611,3201077.3444694
2019-03-17,81.9801,82.8105,80.3141,80.9081,6177815.6270091
2019-03-24,81.582,82.0206,79.0452,79.2825,3218460.7795346
2019-03-31,78.8862,79.402,76.9047,77.4118,3489019.8631821
2019-04-07,78.4108,82.4977,77.4275,77.8397,3674129.832468
2019-04-14,78.2518,80.9872,77.7131,80.6304,3903030.1256736
2019-04-21,80.3537,82.0618,79.141,80.1955,3052409.4280581
2019-04-28,80.3932,81.2657,77.9355,78.6648,3107553.8948025
2019-05-05,79.1243,79.4416,77.2526,77.5708,2096853.0983315
2019-05-12,76.9047,77.2851,69.0244,69.5956,5002631.6868207
2019-05-19,69.658,74.193,68.1835,73.6386,5036441.4722448
2019-05-26,74.1298,74.367,69.9436,71.4664,5280963.5273582
2019-06-02,71.9734,76.8256,71.3864,76.7299,7478948.9556738
2019-06-09,76.9047,77.1419,70.7994,71.498,4794495.9210258
2019-06-16,72.0683,73.3846,68.9761,70.7528,5693406.7201224
2019-06-23,71.1017,72.2748,70.0227,70.2125,5534980.1814077
2019-06-30,70.9734,72.0999,70.5622,71.339,4186422.7934279
2019-07-07,71.9408,77.6016,70.2599,75.8731,6209727.175465
2019-07-14,75.0014,77.3335,73.6535,77.1745,5809229.9020383
2019-07-21,76.9047,83.2947,75.7307,81.3132,7133402.6835931
2019-07-28,81.6093,83.1312,80.5725,81.2798,4311953.3862181
2019-08-04,81.1322,82.6383,79.1744,79.7008,3409276.8400426
2019-08-11,79.388,80.0127,74.8626,75.2088,4906588.6348471
2019-08-18,75.2088,77.6112,72.4285,72.8231,4151006.107165
2019-08-25,74.106,75.2422,72.6421,73.9092,3251470.5286346
2019-09-01,73.2176,75.555,70.6676,74.5674,6022862.3612122
2019-09-08,75.0445,75.8669,71.5235,72.3626,3236512.2392403
2019-09-15,72.8064,78.0392,72.3952,77.0348,5338286.1868826
2019-09-22,76.5084,79.6348,74.4523,79.6348,7689631.6365375
2019-09-29,79.1076,82.1848,78.5654,80.5074,3720370.3387574
2019-10-06,81.0663,84.4906,79.4696,83.8298,4310594.5763021
2019-10-13,83.9133,85.1093,82.3905,83.6286,2699914.3340782
2019-10-20,83.8711,86.255,82.6787,85.9704,3387349.2441776
2019-10-27,85.8034,89.2594,84.3649,84.6154,5223976.5872016
2019-11-03,85.0257,87.8622,84.8166,85.8869,3023190.4627357
2019-11-10,86.8737,89.7075,86.096,86.7902,3749946.646051
2019-11-17,87.0406,87.125,82.9256,84.1558,3596244.0771534
2019-11-24,84.1225,84.7332,76.5752,77.4952,5592919.6541437
2019-12-01,77.4302,78.7623,75.7185,76.4258,5064001.1872677
2019-12-08,77.0189,77.0189,63.84,67.5579,7828550.0348994
2019-12-15,67.7064,70.7335,65.4033,70.4699,6340290.1446781
2019-12-22,70.585,70.6518,68.4955,69.187,6151205.0304703
2019-12-29,69.3355,71.1614,69.3188,70.701,1045471.0806967
2020-01-05,70.7335,71.8029,69.7625,70.5191,2196851.9486872
2020-01-12,70.6518,70.7335,66.883,70.2889,5120704.7575171
2020-01-19,70.7335,71.2432,69.5491,70.947,9456644.4390459
2020-01-26,70.5525,71.3916,69.8118,70.3557,4859743.8336955
2020-02-02,69.7625,70.3056,61.3059,62.2434,9296278.6942198
2020-02-09,62.0949,63.9051,59.0844,61.5036,7392886.442196
2020-02-16,60.993,63.0659,58.3929,62.5237,8700612.3888204
2020-02-23,63.1652,63.4288,59.595,60.3024,6524570.4888142
2020-03-01,59.3146,59.4966,45.28,48.2412,10199205.607382
2020-03-08,50.5943,51.6647,44.0295,44.7035,11020574.336754
2020-03-15,41.1342,46.3001,34.5518,37.5798,15290011.994618
2020-03-22,37.5877,44.1614,35.1036,43.2562,16169519.352284
2020-03-29,42.7791,43.9144,40.4014,42.729,9097419.025264
2020-04-05,43.0752,52.5196,41.7256,50.068,21758873.552937
2020-04-12,52.0258,55.8755,50.6102,53.3588,11230747.179391
2020-04-19,54.2963,54.3623,48.7025,50.3809,11867611.372371
2020-04-26,51.0065,51.3518,47.3194,50.0513,8408047.1851168
2020-05-03,50.5777,52.1576,47.9126,51.3026,7822857.6000584
2020-05-10,50.2983,51.9933,47.3194,51.6805,10875033.731607
2020-05-17,51.6805,53.4739,49.2614,49.9028,7123169.5020476
2020-05-24,50.6769,53.9678,50.5943,51.4169,6795377.6633844
2020-05-31,52.0592,57.175,51.7297,54.922,8448974.2211398
2020-06-07,55.777,60.3841,54.5433,59.7918,9027629.2278581
2020-06-14,60.0546,60.4667,53.0626,54.5934,7923656.4867382
2020-06-21,53.8359,55.3332,51.5811,54.494,15208468.605242
2020-06-28,54.5433,55.415,51.6312,52.4213,5691282.0148349
2020-07-05,52.4213,53.3096,50.8413,52.1901,5812102.2941892
2020-07-12,53.227,53.3755,49.3606,50.5285,7076161.962355
2020-07-19,51.365,53.589,47.4512,49.5918,11664526.191507
2020-07-26,49.5417,50.7631,47.3678,48.3546,4890742.6806836
2020-08-02,48.3546,49.308,43.7211,44.5576,5126358.4992785
2020-08-09,44.7747,46.4812,43.0858,44.8581,5836906.834332
2020-08-16,45.1595,48.2711,44.0893,46.4812,5756437.7469325
2020-08-23,46.4144,47.3343,43.7378,44.3397,5696512.4087832
2020-08-30,44.6912,46.1463,43.671,43.838,5737049.099914
2020-09-06,44.0726,44.6578,41.396,42.0489,6326638.3157392
2020-09-13,42.6509,42.6509,40.0253,41.4048,5785075.1780278
2020-09-20,41.9821,42.0489,39.7485,40.2335,5958334.8226437
2020-09-27,40.2423,40.6351,36.6712,37.1563,5905936.4265253
2020-10-04,37.6334,39.1386,36.5456,36.7468,5544919.7507602
2020-10-11,37.4656,39.4726,37.4656,38.3275,5437975.4926008
2020-10-18,38.4523,38.6202,33.4683,35.2082,8533196.537269
2020-10-25,35.9023,36.2951,34.2881,34.9234,5998406.0587865
2020-11-01,34.5218,34.7731,31.1098,31.8629,8960014.2091369
2020-11-08,32.2135,35.8601,31.7794,32.9999,10379391.313261
2020-11-15,33.5518,41.6385,33.05,38.2687,14105358.492192
2020-11-22,39.172,43.8714,38.9796,41.8477,14769167.863048
2020-11-29,43.3195,46.1631,42.316,44.758,8712863.3006683
2020-12-06,44.156,48.5715,42.3828,48.0865,17662523.696894
2020-12-13,48.2034,52.2683,47.5681,51.7999,13912092.249315
2020-12-20,51.8835,52.8535,47.5848,48.9064,9103061.3867078
2020-12-27,48.0031,48.5048,44.758,48.0197,4681588.3764675
2021-01-03,48.9731,51.0135,48.17,48.2711,3744039.1232082
2021-01-10,49.2912,54.3421,48.5883,53.5056,7946707.3199458
2021-01-17,53.5223,53.9405,49.5751,50.2279,7133277.5001
2021-01-24,50.01,52.4352,48.5883,49.9098,6308481.0190802
2021-01-31,50.177,50.3615,46.8326,46.8493,8749413.4665596
2021-02-07,47.25,50.6963,47.0329,49.1234,6051389.4032273
2021-02-14,49.692,51.6154,48.8062,49.9766,6923179.7675586
2021-02-21,50.7965,52.1005,49.3581,50.7464,7073808.5126846
2021-02-28,50.4283,51.3983,48.5883,49.2068,8291949.7375479
2021-03-07,50.177,54.2752,49.525,53.3219,9671664.1589298
2021-03-14,54.2752,59.2927,54.0239,57.8042,12662065.650726
2021-03-21,57.7875,58.7075,52.2683,53.2551,10129313.387118
2021-03-28,52.6866,54.2752,51.4318,52.72,5921682.2338943
2021-04-04,52.6866,54.7604,52.6866,53.69,4783088.2907087
2021-04-11,53.5389,56.6838,53.3553,54.0407,6818073.4306843
2021-04-18,54.0073,56.6337,53.1216,56.1654,6344179.9372184
2021-04-25,56.0318,56.5669,54.8605,55.6136,5921724.3410693
2021-05-02,55.7638,57.5872,55.0274,55.7972,5952567.2777068
2021-05-09,56.1821,59.3762,55.6971,58.5572,7207400.9224308
2021-05-16,58.7909,64.2776,58.7909,63.9429,9500768.2062701
2021-05-23,64.3946,65.1467,62.3542,63.5579,6772924.2968484
2021-05-30,63.5579,66.8865,62.7715,66.8531,6746647.1436139
2021-06-06,67.0034,70.4488,66.7362,68.1914,4778329.0419072
2021-06-13,68.3918,69.6967,65.9833,68.0235,5259859.8664842
2021-06-20,68.3918,69.9304,65.1801,65.6651,7641745.5363296
2021-06-27,65.4981,67.5553,64.0431,66.3848,4411522.0605702
2021-07-04,66.318,66.3848,63.3242,64.7451,4845799.5305954
2021-07-11,64.9798,65.6484,60.4807,62.3374,6098597.2365089
2021-07-18,62.4043,63.4077,61.8181,61.986,4059904.3890738
2021-07-25,61.986,62.283,59.4773,60.9824,5813967.5282364
2021-08-01,60.9824,65.2706,60.1037,64.0932,5915056.6130138
2021-08-08,64.8488,65.833,63.2847,65.0245,4720292.836472
2021-08-15,64.9191,66.6414,63.9701,65.9032,3003311.3240306
2021-08-22,65.5869,66.4305,61.3691,62.7575,3746700.9794843
2021-08-29,63.0563,65.4463,63.0563,64.6379,3339587.1894311
2021-09-05,64.6379,65.7978,63.2671,65.3408,4739160.2649464
2021-09-12,65.2706,66.6062,64.7258,65.4991,3527353.3248343
2021-09-19,65.8681,70.9295,65.376,66.8523,9101651.3653627
2021-09-26,65.9912,69.3303,63.7241,69.3303,5516522.4443653
2021-10-03,69.506,72.353,68.8381,71.4567,7887684.4409787
2021-10-10,71.1755,74.1631,70.3847,74.005,6952147.2278631
2021-10-17,74.4443,80.1384,73.4074,79.6111,8201797.1379408
2021-10-24,79.5232,79.8747,75.4461,75.9557,5608897.6199909
2021-10-31,76.0611,79.5936,75.0418,75.6218,5655970.0274935
2021-11-07,75.6218,78.4688,75.4461,77.7307,4607959.9979503
2021-11-14,78.2052,78.9082,75.2,75.3757,4392300.7042198
2021-11-21,75.1824,76.0787,67.0456,67.854,7922972.5296532
2021-11-28,67.8364,71.8785,64.4446,64.7082,5946194.299876
2021-12-05,64.6555,66.571,60.8067,64.8136,7225431.897565
2021-12-12,65.0245,67.8012,63.7065,64.5852,4186305.5761571
2021-12-19,64.9894,66.0966,62.8278,64.058,7037640.7254631
2021-12-26,63.2671,64.4973,61.2109,64.1458,3389566.1300373
2022-01-02,64.1282,65.3234,62.6696,65.3234,2242599.6872265
2022-01-09,65.4639,71.3161,65.0245,70.1738,5331127.9671406
2022-01-16,70.3144,73.5129,67.1686,72.1948,8253179.2717016
2022-01-23,72.0894,72.2651,67.3092,68.346,4823701.2299672
2022-01-30,68.0121,68.7151,62.2654,63.0738,7812946.4814998
2022-02-06,64.0756,64.3391,60.4552,60.5607,6703749.0365904
2022-02-13,61.0528,64.8488,59.102,62.9332,6402987.7281838
2022-02-20,61.2813,66.3426,59.7874,62.3533,6479291.6193582
2022-02-27,62.8102,63.2671,53.7243,61.3867,9711142.480528
2022-03-06,60.1565,71.3513,59.0493,65.3936,13604300.180723
2022-03-13,64.1458,70.2616,64.1458,68.1879,9509598.194661
2022-03-20,67.6782,68.4866,64.4973,65.7099,9351432.2652183
2022-03-27,65.833,69.5938,65.8154,68.2406,4988009.1167943
2022-04-03,67.4849,69.1194,65.6045,67.2038,6566473.9560834
2022-04-10,67.6607,69.7168,65.2003,66.7819,5701887.3327644
2022-04-17,67.1334,72.1421,66.6062,71.2458,5603842.4829329
2022-04-24,71.2458,71.7555,66.8699,66.8699,3405115.0579127
2022-05-01,65.9208,68.1879,64.0756,66.1845,6815808.7474908
2022-05-08,66.1669,66.3602,61.9491,65.8154,4533892.3391754
2022-05-15,65.0949,67.3971,60.877,64.5852,7544398.2999643
2022-05-22,64.1458,66.2021,61.5624,61.5624,5134832.2837299
2022-05-29,62.3181,64.4621,61.5273,61.8612,4427050.503874
2022-06-05,62.3884,67.1334,61.9491,64.1458,6788271.7931031
2022-06-12,64.7082,65.8681,62.1776,62.1776,4381856.9867996
2022-06-19,61.7733,63.0914,59.4008,59.4008,5562791.4014486
2022-06-26,59.7522,61,56.6065,56.8525,4674135.4065008
2022-07-03,57.0283,61.6503,57.0283,59.7698,6414533.0603433
2022-07-10,60.631,64.5852,59.4359,64.4621,5059627.7312313
2022-07-17,62.8278,63.4428,58.487,60.3674,5948795.8404691
2022-07-24,61.4219,66.9577,61.4043,66.6062,6541089.0197453
2022-07-31,66.5184,70.8889,65.2706,69.5445,28027391.209544
2022-08-07,69.526,70.7232,63.0983,64.6086,8604407.3633584
2022-08-14,64.9217,66.8555,64.2771,66.5792,5385808.7652183
2022-08-21,66.2846,66.2846,61.3487,62.8957,8035891.3608396
2022-08-28,62.4353,64.2402,57.1126,57.5547,13351819.825946
2022-09-04,56.8364,59.6358,52.4162,54.8473,11070695.137539
2022-09-11,54.3316,55.8787,50.7034,52.7845,6995581.5271848
2022-09-18,53.3186,54.6079,51.1822,52.1031,9580240.4550958
2022-09-25,51.7532,54.571,50.4639,50.7034,6900411.1413044
2022-10-02,48.8064,51.348,46.3568,49.3036,8475084.6653381
2022-10-09,49.3036,51.7347,47.2409,49.3957,7444191.9652565
2022-10-16,49.2668,50.3718,47.0935,49.0826,8199497.7678128
2022-10-23,49.0826,50.6481,45.9332,46.2832,15886400.279242
2022-10-30,46.6331,51.8452,45.1689,51.1454,30910193.512212
2022-11-06,51.4585,58.0151,49.9114,58.0151,18784991.16967
2022-11-13,58.4387,58.6045,54.6079,57.6468,10968396.746035
2022-11-20,57.923,60.2989,57.2232,57.7941,15253967.871628
2022-11-27,57.8125,60.2252,56.3944,59.1754,9218404.0379612
2022-12-04,58.6597,62.8405,57.3521,59.3964,19962382.628856
2022-12-11,59.6911,61.1092,56.468,57.2784,7345262.1102305
2022-12-18,57.0574,59.8753,56.689,57.5547,12341224.132739
2022-12-25,57.3705,58.9176,56.9469,58.6597,5445448.8013085
2023-01-01,58.936,59.5253,58.2914,59.157,3930092.7939148
2023-01-08,59.157,61.1092,57.0206,57.5178,9823289.8095798
2023-01-15,58.4019,58.9728,56.2654,57.5547,18822134.11671
2023-01-22,57.7757,59.0097,56.7443,58.6045,8869599.7956436
2023-01-29,58.7518,62.2511,58.5492,62.2143,10470416.941768
2023-02-05,62.1959,62.1959,57.6468,58.0519,13349786.976079
2023-02-12,58.1993,59.9674,56.7627,58.4755,7822770.0738461
2023-02-19,58.6413,59.378,57.5178,58.2914,5340489.8958214
2023-02-26,58.4387,59.7832,56.6338,57.6099,7301243.0919506
2023-03-05,57.6099,62.2511,57.6099,60.4094,16200995.741368
2023-03-12,60.7777,61.2197,57.26,57.5178,8598767.073716
